10-Sep-2014 15:46:23
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140910-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch02
Sm = [0.00  0.06  0.14  0.24  0.37  0.55  0.78]
Dy = [0.00  0.05  0.11  0.20  0.32  0.49  0.71]
Tm = [0.00  0.06  0.15  0.28  0.47  0.76]
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, Eu, mix] [14.00  14.35  14.22  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, Eu, mix] [14.97  14.74  15.90  14.00   0.29]
Oil: ch = 3, press = 8.00 psi
Push Water: ch = 2, press = 6.00 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, Eu]  [6,  7,  4,  5,]
Lanthanide Valves: [Sm, Dy, Tm, Eu]  [C2,  C3,  C4,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_Eu	P_Sm	P_Dy	P_Tm	P_Eu
11-Sep-2014 05:43:41 Setting valves: 24 to 0
11-Sep-2014 05:43:42 Setting valves: 31 to 0
11-Sep-2014 05:43:49 Setting valves: 24 to 1
11-Sep-2014 05:43:50 Setting valves: 20 to 0
11-Sep-2014 05:43:50 Setting valves: 22 to 0
11-Sep-2014 05:43:50 Setting valves: 23 to 0
11-Sep-2014 05:43:50 Setting valves: 19 to 0
11-Sep-2014 05:45:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:45:36 Setting valves: 12  18 to 1  1
11-Sep-2014 05:45:37 Setting valves: 16 to 0
11-Sep-2014 05:45:38 Setting valves: 13 to 0
11-Sep-2014 05:45:54 Setting valves: 11 to 0
% Making Code # 158 = [0.37  0.32  0.15  0.16]
11-Sep-2014 05:49:00 Setting valves: 11 to 1
11-Sep-2014 05:49:00 Setting valves: 11 to 1
11-Sep-2014 05:49:00 Setting valves: 13 to 1
11-Sep-2014 05:49:01 Setting valves: 12  18 to 0  0
11-Sep-2014 05:49:01 Setting valves: 24 to 0
11-Sep-2014 05:49:02 Setting valves: 31 to 0
11-Sep-2014 05:49:09 Setting valves: 24 to 1
11-Sep-2014 05:49:10 Setting valves: 20 to 0
11-Sep-2014 05:49:10 Setting valves: 22 to 0
11-Sep-2014 05:49:10 Setting valves: 23 to 0
11-Sep-2014 05:49:10 Setting valves: 19 to 0
11-Sep-2014 05:50:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:50:56 Setting valves: 12  18 to 1  1
11-Sep-2014 05:50:56 Setting valves: 16 to 0
11-Sep-2014 05:50:57 Setting valves: 13 to 0
11-Sep-2014 05:51:14 Setting valves: 11 to 0
% Making Code # 159 = [0.37  0.32  0.28  0.02]
11-Sep-2014 05:54:19 Setting valves: 11 to 1
11-Sep-2014 05:54:20 Setting valves: 11 to 1
11-Sep-2014 05:54:20 Setting valves: 13 to 1
11-Sep-2014 05:54:20 Setting valves: 12  18 to 0  0
11-Sep-2014 05:54:21 Setting valves: 24 to 0
11-Sep-2014 05:54:22 Setting valves: 31 to 0
11-Sep-2014 05:54:29 Setting valves: 24 to 1
11-Sep-2014 05:54:30 Setting valves: 20 to 0
11-Sep-2014 05:54:30 Setting valves: 22 to 0
11-Sep-2014 05:54:30 Setting valves: 19 to 0
11-Sep-2014 05:56:16 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 05:56:16 Setting valves: 12  18 to 1  1
11-Sep-2014 05:56:16 Setting valves: 16 to 0
11-Sep-2014 05:56:17 Setting valves: 13 to 0
11-Sep-2014 05:56:34 Setting valves: 11 to 0
% Making Code # 160 = [0.37  0.49  0.00  0.14]
11-Sep-2014 05:59:40 Setting valves: 11 to 1
11-Sep-2014 05:59:40 Setting valves: 11 to 1
11-Sep-2014 05:59:40 Setting valves: 13 to 1
11-Sep-2014 05:59:41 Setting valves: 12  18 to 0  0
11-Sep-2014 05:59:41 Setting valves: 24 to 0
11-Sep-2014 05:59:42 Setting valves: 31 to 0
11-Sep-2014 05:59:49 Setting valves: 24 to 1
11-Sep-2014 05:59:50 Setting valves: 20 to 0
11-Sep-2014 05:59:50 Setting valves: 22 to 0
11-Sep-2014 05:59:50 Setting valves: 23 to 0
11-Sep-2014 05:59:50 Setting valves: 19 to 0
11-Sep-2014 06:01:36 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:01:36 Setting valves: 12  18 to 1  1
11-Sep-2014 06:01:37 Setting valves: 16 to 0
11-Sep-2014 06:01:38 Setting valves: 13 to 0
11-Sep-2014 06:01:54 Setting valves: 11 to 0
% Making Code # 161 = [0.37  0.49  0.06  0.08]
11-Sep-2014 06:04:59 Setting valves: 11 to 1
11-Sep-2014 06:05:00 Setting valves: 11 to 1
11-Sep-2014 06:05:00 Setting valves: 13 to 1
11-Sep-2014 06:05:00 Setting valves: 12  18 to 0  0
11-Sep-2014 06:05:01 Setting valves: 24 to 0
11-Sep-2014 06:05:02 Setting valves: 31 to 0
11-Sep-2014 06:05:09 Setting valves: 24 to 1
11-Sep-2014 06:05:10 Setting valves: 20 to 0
11-Sep-2014 06:05:10 Error: expected to set values 0 read back 1
11-Sep-2014 06:05:10 Retried setting valves; succeeded!
11-Sep-2014 06:05:10 Setting valves: 19 to 0
11-Sep-2014 06:06:56 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:06:56 Setting valves: 12  18 to 1  1
11-Sep-2014 06:06:57 Setting valves: 16 to 0
11-Sep-2014 06:06:57 Setting valves: 13 to 0
11-Sep-2014 06:07:14 Setting valves: 11 to 0
% Making Code # 162 = [0.55  0.00  0.00  0.45]
11-Sep-2014 06:10:19 Setting valves: 11 to 1
11-Sep-2014 06:10:20 Setting valves: 11 to 1
11-Sep-2014 06:10:20 Setting valves: 13 to 1
11-Sep-2014 06:10:20 Setting valves: 12  18 to 0  0
11-Sep-2014 06:10:21 Setting valves: 24 to 0
11-Sep-2014 06:10:22 Setting valves: 31 to 0
11-Sep-2014 06:10:29 Setting valves: 24 to 1
11-Sep-2014 06:10:30 Setting valves: 20 to 0
11-Sep-2014 06:10:30 Setting valves: 23 to 0
11-Sep-2014 06:10:30 Setting valves: 19 to 0
11-Sep-2014 06:12:15 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:12:16 Setting valves: 12  18 to 1  1
11-Sep-2014 06:12:16 Setting valves: 16 to 0
11-Sep-2014 06:12:16 Setting valves: 13 to 0
11-Sep-2014 06:12:32 Setting valves: 11 to 0
% Making Code # 163 = [0.55  0.00  0.06  0.39]
11-Sep-2014 06:15:36 Setting valves: 11 to 1
11-Sep-2014 06:15:36 Setting valves: 11 to 1
11-Sep-2014 06:15:36 Setting valves: 13 to 1
11-Sep-2014 06:15:37 Setting valves: 12  18 to 0  0
11-Sep-2014 06:15:37 Setting valves: 24 to 0
11-Sep-2014 06:15:38 Setting valves: 31 to 0
11-Sep-2014 06:15:45 Setting valves: 24 to 1
11-Sep-2014 06:15:46 Setting valves: 20 to 0
11-Sep-2014 06:15:46 Setting valves: 23 to 0
11-Sep-2014 06:15:46 Setting valves: 19 to 0
11-Sep-2014 06:17:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:17:32 Setting valves: 12  18 to 1  1
11-Sep-2014 06:17:33 Setting valves: 16 to 0
11-Sep-2014 06:17:34 Setting valves: 13 to 0
11-Sep-2014 06:17:50 Setting valves: 11 to 0
% Making Code # 164 = [0.55  0.00  0.15  0.30]
11-Sep-2014 06:20:55 Setting valves: 11 to 1
11-Sep-2014 06:20:56 Setting valves: 11 to 1
11-Sep-2014 06:20:56 Setting valves: 13 to 1
11-Sep-2014 06:20:56 Setting valves: 12  18 to 0  0
11-Sep-2014 06:20:57 Setting valves: 24 to 0
11-Sep-2014 06:20:58 Setting valves: 31 to 0
11-Sep-2014 06:21:05 Setting valves: 24 to 1
11-Sep-2014 06:21:06 Setting valves: 20 to 0
11-Sep-2014 06:21:06 Setting valves: 23 to 0
11-Sep-2014 06:21:06 Setting valves: 19 to 0
11-Sep-2014 06:22:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:22:52 Setting valves: 12  18 to 1  1
11-Sep-2014 06:22:53 Setting valves: 16 to 0
11-Sep-2014 06:22:53 Setting valves: 13 to 0
11-Sep-2014 06:23:10 Setting valves: 11 to 0
% Making Code # 165 = [0.55  0.00  0.28  0.17]
11-Sep-2014 06:26:16 Setting valves: 11 to 1
11-Sep-2014 06:26:16 Setting valves: 11 to 1
11-Sep-2014 06:26:16 Setting valves: 13 to 1
11-Sep-2014 06:26:17 Setting valves: 12  18 to 0  0
11-Sep-2014 06:26:17 Setting valves: 24 to 0
11-Sep-2014 06:26:18 Setting valves: 31 to 0
11-Sep-2014 06:26:25 Setting valves: 24 to 1
11-Sep-2014 06:26:26 Setting valves: 20 to 0
11-Sep-2014 06:26:26 Setting valves: 22 to 0
11-Sep-2014 06:26:26 Setting valves: 19 to 0
11-Sep-2014 06:28:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:28:12 Setting valves: 12  18 to 1  1
11-Sep-2014 06:28:13 Setting valves: 16 to 0
11-Sep-2014 06:28:13 Setting valves: 13 to 0
11-Sep-2014 06:28:30 Setting valves: 11 to 0
% Making Code # 166 = [0.55  0.05  0.00  0.41]
11-Sep-2014 06:31:35 Setting valves: 11 to 1
11-Sep-2014 06:31:36 Setting valves: 11 to 1
11-Sep-2014 06:31:36 Setting valves: 13 to 1
11-Sep-2014 06:31:36 Setting valves: 12  18 to 0  0
11-Sep-2014 06:31:37 Setting valves: 24 to 0
11-Sep-2014 06:31:38 Setting valves: 31 to 0
11-Sep-2014 06:31:45 Setting valves: 24 to 1
11-Sep-2014 06:31:46 Setting valves: 20 to 0
11-Sep-2014 06:31:46 Error: expected to set values 0 read back 1
11-Sep-2014 06:31:46 Retried setting valves; succeeded!
11-Sep-2014 06:31:46 Setting valves: 22 to 0
11-Sep-2014 06:31:46 Setting valves: 23 to 0
11-Sep-2014 06:31:46 Setting valves: 19 to 0
11-Sep-2014 06:33:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:33:32 Setting valves: 12  18 to 1  1
11-Sep-2014 06:33:33 Setting valves: 16 to 0
11-Sep-2014 06:33:34 Setting valves: 13 to 0
11-Sep-2014 06:33:50 Setting valves: 11 to 0
% Making Code # 167 = [0.55  0.05  0.06  0.34]
11-Sep-2014 06:36:55 Setting valves: 11 to 1
11-Sep-2014 06:36:56 Setting valves: 11 to 1
11-Sep-2014 06:36:56 Setting valves: 13 to 1
11-Sep-2014 06:36:56 Setting valves: 12  18 to 0  0
11-Sep-2014 06:36:57 Setting valves: 24 to 0
11-Sep-2014 06:36:58 Setting valves: 31 to 0
11-Sep-2014 06:37:05 Setting valves: 24 to 1
11-Sep-2014 06:37:06 Setting valves: 20 to 0
11-Sep-2014 06:37:06 Setting valves: 22 to 0
11-Sep-2014 06:37:06 Setting valves: 23 to 0
11-Sep-2014 06:37:06 Setting valves: 19 to 0
11-Sep-2014 06:38:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:38:52 Setting valves: 12  18 to 1  1
11-Sep-2014 06:38:53 Setting valves: 16 to 0
11-Sep-2014 06:38:54 Setting valves: 13 to 0
11-Sep-2014 06:39:10 Setting valves: 11 to 0
% Making Code # 168 = [0.55  0.05  0.15  0.25]
11-Sep-2014 06:42:15 Setting valves: 11 to 1
11-Sep-2014 06:42:16 Setting valves: 11 to 1
11-Sep-2014 06:42:16 Setting valves: 13 to 1
11-Sep-2014 06:42:16 Setting valves: 12  18 to 0  0
11-Sep-2014 06:42:17 Setting valves: 24 to 0
11-Sep-2014 06:42:18 Setting valves: 31 to 0
11-Sep-2014 06:42:25 Setting valves: 24 to 1
11-Sep-2014 06:42:26 Setting valves: 20 to 0
11-Sep-2014 06:42:26 Setting valves: 22 to 0
11-Sep-2014 06:42:26 Setting valves: 23 to 0
11-Sep-2014 06:42:26 Setting valves: 19 to 0
11-Sep-2014 06:44:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:44:12 Setting valves: 12  18 to 1  1
11-Sep-2014 06:44:13 Setting valves: 16 to 0
11-Sep-2014 06:44:14 Setting valves: 13 to 0
11-Sep-2014 06:44:30 Setting valves: 11 to 0
% Making Code # 169 = [0.55  0.05  0.28  0.12]
11-Sep-2014 06:47:35 Setting valves: 11 to 1
11-Sep-2014 06:47:36 Setting valves: 11 to 1
11-Sep-2014 06:47:36 Setting valves: 13 to 1
11-Sep-2014 06:47:36 Setting valves: 12  18 to 0  0
11-Sep-2014 06:47:37 Setting valves: 24 to 0
11-Sep-2014 06:47:38 Setting valves: 31 to 0
11-Sep-2014 06:47:45 Setting valves: 24 to 1
11-Sep-2014 06:47:46 Setting valves: 20 to 0
11-Sep-2014 06:47:46 Setting valves: 22 to 0
11-Sep-2014 06:47:46 Setting valves: 19 to 0
11-Sep-2014 06:49:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:49:32 Setting valves: 12  18 to 1  1
11-Sep-2014 06:49:33 Setting valves: 16 to 0
11-Sep-2014 06:49:33 Setting valves: 13 to 0
11-Sep-2014 06:49:50 Setting valves: 11 to 0
% Making Code # 170 = [0.55  0.11  0.00  0.34]
11-Sep-2014 06:52:55 Setting valves: 11 to 1
11-Sep-2014 06:52:56 Setting valves: 11 to 1
11-Sep-2014 06:52:56 Setting valves: 13 to 1
11-Sep-2014 06:52:56 Setting valves: 12  18 to 0  0
11-Sep-2014 06:52:57 Setting valves: 24 to 0
11-Sep-2014 06:52:58 Setting valves: 31 to 0
11-Sep-2014 06:53:05 Setting valves: 24 to 1
11-Sep-2014 06:53:06 Setting valves: 20 to 0
11-Sep-2014 06:53:06 Setting valves: 22 to 0
11-Sep-2014 06:53:06 Setting valves: 23 to 0
11-Sep-2014 06:53:06 Setting valves: 19 to 0
11-Sep-2014 06:54:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 06:54:52 Setting valves: 12  18 to 1  1
11-Sep-2014 06:54:52 Setting valves: 16 to 0
11-Sep-2014 06:54:53 Setting valves: 13 to 0
11-Sep-2014 06:55:10 Setting valves: 11 to 0
% Making Code # 171 = [0.55  0.11  0.06  0.28]
11-Sep-2014 06:58:16 Setting valves: 11 to 1
11-Sep-2014 06:58:16 Setting valves: 11 to 1
11-Sep-2014 06:58:16 Setting valves: 13 to 1
11-Sep-2014 06:58:17 Setting valves: 12  18 to 0  0
11-Sep-2014 06:58:17 Setting valves: 24 to 0
11-Sep-2014 06:58:18 Setting valves: 31 to 0
11-Sep-2014 06:58:25 Setting valves: 24 to 1
11-Sep-2014 06:58:26 Setting valves: 20 to 0
11-Sep-2014 06:58:26 Error: expected to set values 0 read back 1
11-Sep-2014 06:58:26 Retried setting valves; succeeded!
11-Sep-2014 06:58:26 Setting valves: 22 to 0
11-Sep-2014 06:58:26 Setting valves: 23 to 0
11-Sep-2014 06:58:26 Setting valves: 19 to 0
11-Sep-2014 07:00:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:00:12 Setting valves: 12  18 to 1  1
11-Sep-2014 07:00:13 Setting valves: 16 to 0
11-Sep-2014 07:00:13 Setting valves: 13 to 0
11-Sep-2014 07:00:30 Setting valves: 11 to 0
% Making Code # 172 = [0.55  0.11  0.15  0.19]
11-Sep-2014 07:03:36 Setting valves: 11 to 1
11-Sep-2014 07:03:36 Setting valves: 11 to 1
11-Sep-2014 07:03:36 Setting valves: 13 to 1
11-Sep-2014 07:03:37 Setting valves: 12  18 to 0  0
11-Sep-2014 07:03:37 Setting valves: 24 to 0
11-Sep-2014 07:03:38 Setting valves: 31 to 0
11-Sep-2014 07:03:45 Setting valves: 24 to 1
11-Sep-2014 07:03:46 Setting valves: 20 to 0
11-Sep-2014 07:03:46 Setting valves: 22 to 0
11-Sep-2014 07:03:46 Setting valves: 23 to 0
11-Sep-2014 07:03:46 Setting valves: 19 to 0
11-Sep-2014 07:05:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:05:32 Setting valves: 12  18 to 1  1
11-Sep-2014 07:05:33 Setting valves: 16 to 0
11-Sep-2014 07:05:33 Setting valves: 13 to 0
11-Sep-2014 07:05:50 Setting valves: 11 to 0
% Making Code # 173 = [0.55  0.11  0.28  0.06]
11-Sep-2014 07:08:55 Setting valves: 11 to 1
11-Sep-2014 07:08:56 Setting valves: 11 to 1
11-Sep-2014 07:08:56 Setting valves: 13 to 1
11-Sep-2014 07:08:56 Setting valves: 12  18 to 0  0
11-Sep-2014 07:08:57 Setting valves: 24 to 0
11-Sep-2014 07:08:58 Setting valves: 31 to 0
11-Sep-2014 07:09:05 Setting valves: 24 to 1
11-Sep-2014 07:09:06 Setting valves: 20 to 0
11-Sep-2014 07:09:06 Setting valves: 22 to 0
11-Sep-2014 07:09:06 Setting valves: 19 to 0
11-Sep-2014 07:10:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:10:52 Setting valves: 12  18 to 1  1
11-Sep-2014 07:10:53 Setting valves: 16 to 0
11-Sep-2014 07:10:53 Setting valves: 13 to 0
11-Sep-2014 07:11:10 Setting valves: 11 to 0
% Making Code # 174 = [0.55  0.20  0.00  0.25]
11-Sep-2014 07:14:16 Setting valves: 11 to 1
11-Sep-2014 07:14:16 Setting valves: 11 to 1
11-Sep-2014 07:14:16 Setting valves: 13 to 1
11-Sep-2014 07:14:17 Setting valves: 12  18 to 0  0
11-Sep-2014 07:14:18 Setting valves: 24 to 0
11-Sep-2014 07:14:18 Setting valves: 31 to 0
11-Sep-2014 07:14:25 Setting valves: 24 to 1
11-Sep-2014 07:14:26 Setting valves: 20 to 0
11-Sep-2014 07:14:26 Setting valves: 22 to 0
11-Sep-2014 07:14:26 Setting valves: 23 to 0
11-Sep-2014 07:14:26 Setting valves: 19 to 0
11-Sep-2014 07:16:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:16:12 Setting valves: 12  18 to 1  1
11-Sep-2014 07:16:13 Setting valves: 16 to 0
11-Sep-2014 07:16:14 Setting valves: 13 to 0
11-Sep-2014 07:16:30 Setting valves: 11 to 0
% Making Code # 175 = [0.55  0.20  0.06  0.19]
11-Sep-2014 07:19:36 Setting valves: 11 to 1
11-Sep-2014 07:19:36 Setting valves: 11 to 1
11-Sep-2014 07:19:36 Setting valves: 13 to 1
11-Sep-2014 07:19:37 Setting valves: 12  18 to 0  0
11-Sep-2014 07:19:38 Setting valves: 24 to 0
11-Sep-2014 07:19:38 Setting valves: 31 to 0
11-Sep-2014 07:19:45 Setting valves: 24 to 1
11-Sep-2014 07:19:46 Setting valves: 20 to 0
11-Sep-2014 07:19:46 Setting valves: 22 to 0
11-Sep-2014 07:19:46 Setting valves: 23 to 0
11-Sep-2014 07:19:46 Setting valves: 19 to 0
11-Sep-2014 07:21:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:21:32 Setting valves: 12  18 to 1  1
11-Sep-2014 07:21:33 Setting valves: 16 to 0
11-Sep-2014 07:21:34 Setting valves: 13 to 0
11-Sep-2014 07:21:50 Setting valves: 11 to 0
% Making Code # 176 = [0.55  0.20  0.15  0.10]
11-Sep-2014 07:24:56 Setting valves: 11 to 1
11-Sep-2014 07:24:56 Setting valves: 11 to 1
11-Sep-2014 07:24:56 Setting valves: 13 to 1
11-Sep-2014 07:24:57 Setting valves: 12  18 to 0  0
11-Sep-2014 07:24:57 Setting valves: 24 to 0
11-Sep-2014 07:24:58 Setting valves: 31 to 0
11-Sep-2014 07:25:05 Setting valves: 24 to 1
11-Sep-2014 07:25:06 Setting valves: 20 to 0
11-Sep-2014 07:25:06 Setting valves: 22 to 0
11-Sep-2014 07:25:06 Setting valves: 19 to 0
11-Sep-2014 07:26:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:26:52 Setting valves: 12  18 to 1  1
11-Sep-2014 07:26:53 Setting valves: 16 to 0
11-Sep-2014 07:26:53 Setting valves: 13 to 0
11-Sep-2014 07:27:10 Setting valves: 11 to 0
% Making Code # 177 = [0.55  0.32  0.00  0.13]
11-Sep-2014 07:30:15 Setting valves: 11 to 1
11-Sep-2014 07:30:16 Setting valves: 11 to 1
11-Sep-2014 07:30:16 Setting valves: 13 to 1
11-Sep-2014 07:30:16 Setting valves: 12  18 to 0  0
11-Sep-2014 07:30:17 Setting valves: 24 to 0
11-Sep-2014 07:30:18 Setting valves: 31 to 0
11-Sep-2014 07:30:25 Setting valves: 24 to 1
11-Sep-2014 07:30:26 Setting valves: 20 to 0
11-Sep-2014 07:30:26 Setting valves: 22 to 0
11-Sep-2014 07:30:26 Setting valves: 23 to 0
11-Sep-2014 07:30:26 Setting valves: 19 to 0
11-Sep-2014 07:32:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:32:12 Setting valves: 12  18 to 1  1
11-Sep-2014 07:32:13 Setting valves: 16 to 0
11-Sep-2014 07:32:13 Setting valves: 13 to 0
11-Sep-2014 07:32:30 Setting valves: 11 to 0
% Making Code # 178 = [0.55  0.32  0.06  0.07]
11-Sep-2014 07:35:35 Setting valves: 11 to 1
11-Sep-2014 07:35:36 Setting valves: 11 to 1
11-Sep-2014 07:35:36 Setting valves: 13 to 1
11-Sep-2014 07:35:36 Setting valves: 12  18 to 0  0
11-Sep-2014 07:35:37 Setting valves: 24 to 0
11-Sep-2014 07:35:38 Setting valves: 31 to 0
11-Sep-2014 07:35:45 Setting valves: 24 to 1
11-Sep-2014 07:35:46 Setting valves: 20 to 0
11-Sep-2014 07:35:46 Setting valves: 19 to 0
11-Sep-2014 07:37:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:37:32 Setting valves: 12  18 to 1  1
11-Sep-2014 07:37:33 Setting valves: 16 to 0
11-Sep-2014 07:37:34 Setting valves: 13 to 0
11-Sep-2014 07:37:50 Setting valves: 11 to 0
% Making Code # 179 = [0.78  0.00  0.00  0.22]
11-Sep-2014 07:40:55 Setting valves: 11 to 1
11-Sep-2014 07:40:56 Setting valves: 11 to 1
11-Sep-2014 07:40:56 Setting valves: 13 to 1
11-Sep-2014 07:40:56 Setting valves: 12  18 to 0  0
11-Sep-2014 07:40:57 Setting valves: 24 to 0
11-Sep-2014 07:40:58 Setting valves: 31 to 0
11-Sep-2014 07:41:05 Setting valves: 24 to 1
11-Sep-2014 07:41:06 Setting valves: 20 to 0
11-Sep-2014 07:41:06 Setting valves: 23 to 0
11-Sep-2014 07:41:06 Setting valves: 19 to 0
11-Sep-2014 07:42:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:42:52 Setting valves: 12  18 to 1  1
11-Sep-2014 07:42:52 Setting valves: 16 to 0
11-Sep-2014 07:42:53 Setting valves: 13 to 0
11-Sep-2014 07:43:10 Setting valves: 11 to 0
% Making Code # 180 = [0.78  0.00  0.06  0.16]
11-Sep-2014 07:46:16 Setting valves: 11 to 1
11-Sep-2014 07:46:16 Setting valves: 11 to 1
11-Sep-2014 07:46:16 Setting valves: 13 to 1
11-Sep-2014 07:46:17 Setting valves: 12  18 to 0  0
11-Sep-2014 07:46:17 Setting valves: 24 to 0
11-Sep-2014 07:46:18 Setting valves: 31 to 0
11-Sep-2014 07:46:25 Setting valves: 24 to 1
11-Sep-2014 07:46:26 Setting valves: 20 to 0
11-Sep-2014 07:46:26 Setting valves: 23 to 0
11-Sep-2014 07:46:26 Setting valves: 19 to 0
11-Sep-2014 07:48:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:48:12 Setting valves: 12  18 to 1  1
11-Sep-2014 07:48:13 Setting valves: 16 to 0
11-Sep-2014 07:48:14 Setting valves: 13 to 0
11-Sep-2014 07:48:30 Setting valves: 11 to 0
% Making Code # 181 = [0.78  0.00  0.15  0.07]
11-Sep-2014 07:51:36 Setting valves: 11 to 1
11-Sep-2014 07:51:36 Setting valves: 11 to 1
11-Sep-2014 07:51:36 Setting valves: 13 to 1
11-Sep-2014 07:51:37 Setting valves: 12  18 to 0  0
11-Sep-2014 07:51:37 Setting valves: 24 to 0
11-Sep-2014 07:51:38 Setting valves: 31 to 0
11-Sep-2014 07:51:45 Setting valves: 24 to 1
11-Sep-2014 07:51:46 Setting valves: 20 to 0
11-Sep-2014 07:51:46 Setting valves: 22 to 0
11-Sep-2014 07:51:46 Setting valves: 19 to 0
11-Sep-2014 07:53:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:53:32 Setting valves: 12  18 to 1  1
11-Sep-2014 07:53:33 Setting valves: 16 to 0
11-Sep-2014 07:53:33 Setting valves: 13 to 0
11-Sep-2014 07:53:50 Setting valves: 11 to 0
% Making Code # 182 = [0.78  0.05  0.00  0.17]
11-Sep-2014 07:56:55 Setting valves: 11 to 1
11-Sep-2014 07:56:56 Setting valves: 11 to 1
11-Sep-2014 07:56:56 Setting valves: 13 to 1
11-Sep-2014 07:56:56 Setting valves: 12  18 to 0  0
11-Sep-2014 07:56:57 Setting valves: 24 to 0
11-Sep-2014 07:56:58 Setting valves: 31 to 0
11-Sep-2014 07:57:05 Setting valves: 24 to 1
11-Sep-2014 07:57:06 Setting valves: 20 to 0
11-Sep-2014 07:57:06 Setting valves: 22 to 0
11-Sep-2014 07:57:06 Setting valves: 23 to 0
11-Sep-2014 07:57:06 Setting valves: 19 to 0
11-Sep-2014 07:58:52 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 07:58:52 Setting valves: 12  18 to 1  1
11-Sep-2014 07:58:53 Setting valves: 16 to 0
11-Sep-2014 07:58:54 Setting valves: 13 to 0
11-Sep-2014 07:59:10 Setting valves: 11 to 0
% Making Code # 183 = [0.78  0.05  0.06  0.11]
11-Sep-2014 08:02:15 Setting valves: 11 to 1
11-Sep-2014 08:02:16 Setting valves: 11 to 1
11-Sep-2014 08:02:16 Setting valves: 13 to 1
11-Sep-2014 08:02:16 Setting valves: 12  18 to 0  0
11-Sep-2014 08:02:17 Setting valves: 24 to 0
11-Sep-2014 08:02:18 Setting valves: 31 to 0
11-Sep-2014 08:02:25 Setting valves: 24 to 1
11-Sep-2014 08:02:26 Setting valves: 20 to 0
11-Sep-2014 08:02:26 Setting valves: 22 to 0
11-Sep-2014 08:02:26 Setting valves: 23 to 0
11-Sep-2014 08:02:26 Setting valves: 19 to 0
11-Sep-2014 08:04:12 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 08:04:12 Setting valves: 12  18 to 1  1
11-Sep-2014 08:04:13 Setting valves: 16 to 0
11-Sep-2014 08:04:14 Setting valves: 13 to 0
11-Sep-2014 08:04:30 Setting valves: 11 to 0
% Making Code # 184 = [0.78  0.05  0.15  0.02]
11-Sep-2014 08:07:36 Setting valves: 11 to 1
11-Sep-2014 08:07:36 Setting valves: 11 to 1
11-Sep-2014 08:07:36 Setting valves: 13 to 1
11-Sep-2014 08:07:37 Setting valves: 12  18 to 0  0
11-Sep-2014 08:07:37 Setting valves: 24 to 0
11-Sep-2014 08:07:38 Setting valves: 31 to 0
11-Sep-2014 08:07:45 Setting valves: 24 to 1
11-Sep-2014 08:07:46 Setting valves: 20 to 0
11-Sep-2014 08:07:46 Setting valves: 22 to 0
11-Sep-2014 08:07:46 Setting valves: 19 to 0
11-Sep-2014 08:09:32 Setting valves: 20  22  23  19 to 1  1  1  1
11-Sep-2014 08:09:32 Setting valves: 12  18 to 1  1
